# ENERGY SUPPLY GROUP 01,,,,
# 57.0 m² of solar panels on the roof of an apartment block in Eindhoven.,,,,
#,,,,
# time [s], power [kW],,Energy produced in kWh,Total kWh
29127600,0,,0,
29128500,0,,0,
29129400,0,,0,
29130300,0,,0,
29131200,0,,0,
29132100,0,,0,
29133000,0,,0,
29133900,0,,0,
29134800,0,,0,
29135700,0,,0,
29136600,0,,0,
29137500,0,,0,
29138400,0,,0,
29139300,0,,0,
29140200,0,,0,
29141100,0,,0,
29142000,0,,0,
29142900,0,,0,
29143800,0,,0,
29144700,0.209923,,0.05248075,
29145600,0.409351,,0.10233775,
29146500,0.640267,,0.16006675,
29147400,0.892175,,0.22304375,
29148300,1.133587,,0.28339675,
29149200,1.364503,,0.34112575,
29150100,1.595418,,0.3988545,
29151000,1.805342,,0.4513355,
29151900,2.015265,,0.50381625,
29152800,2.1937,,0.548425,
29153700,2.340647,,0.58516175,
29154600,2.456105,,0.61402625,
29155500,2.571562,,0.6428905,
29156400,2.63454,,0.658635,
29157300,2.676524,,0.669131,
29158200,2.68702,,0.671755,
29159100,2.676524,,0.669131,
29160000,2.63454,,0.658635,
29160900,2.561066,,0.6402665,
29161800,2.456105,,0.61402625,
29162700,2.33015,,0.5825375,
29163600,2.183204,,0.545801,
29164500,2.004769,,0.50119225,
29165400,1.794846,,0.4487115,
29166300,1.595418,,0.3988545,
29167200,1.354006,,0.3385015,
29168100,1.112594,,0.2781485,
29169000,0.860686,,0.2151715,
29169900,0.608778,,0.1521945,
29170800,0.377862,,0.0944655,
29171700,0.178435,,0.04460875,
29172600,0,,0,
29173500,0,,0,
29174400,0,,0,
29175300,0,,0,
29176200,0,,0,
29177100,0,,0,
29178000,0,,0,
29178900,0,,0,
29179800,0,,0,
29180700,0,,0,
29181600,0,,0,
29182500,0,,0,
29183400,0,,0,
29184300,0,,0,
29185200,0,,0,
29186100,0,,0,
29187000,0,,0,
29187900,0,,0,
29188800,0,,0,
29189700,0,,0,
29190600,0,,0,
29191500,0,,0,
29192400,0,,0,
29193300,0,,0,
29194200,0,,0,
29195100,0,,0,
29196000,0,,0,
29196900,0,,0,
29197800,0,,0,
29198700,0,,0,
29199600,0,,0,
29200500,0,,0,
29201400,0,,0,
29202300,0,,0,
29203200,0,,0,
29204100,0,,0,
29205000,0,,0,
29205900,0,,0,
29206800,0,,0,
29207700,0,,0,
29208600,0,,0,
29209500,0,,0,
29210400,0,,0,
29211300,0,,0,
29212200,0,,0,
29213100,0,,0,
29214000,0,,0,
29214900,0,,0,
29215800,0,,0,
29216700,0,,0,
29217600,0,,0,
29218500,0,,0,
29219400,0,,0,
29220300,0,,0,
29221200,0,,0,
29222100,0,,0,
29223000,0,,0,
29223900,0,,0,
29224800,0,,0,
29225700,0,,0,
29226600,0,,0,
29227500,0,,0,
29228400,0,,0,
29229300,0,,0,
29230200,0,,0,
29231100,0.199427,,0.04985675,
29232000,0.409351,,0.10233775,
29232900,0.640267,,0.16006675,
29233800,0.892175,,0.22304375,
29234700,1.144083,,0.28602075,
29235600,1.395991,,0.34899775,
29236500,1.637403,,0.40935075,
29237400,1.847327,,0.46183175,
29238300,2.078242,,0.5195605,
29239200,2.256677,,0.56416925,
29240100,2.41412,,0.60353,
29241000,2.540074,,0.6350185,
29241900,2.645036,,0.661259,
29242800,2.718509,,0.67962725,
29243700,2.760494,,0.6901235,
29244600,2.77099,,0.6927475,
29245500,2.749997,,0.68749925,
29246400,2.708013,,0.67700325,
29247300,2.63454,,0.658635,
29248200,2.529578,,0.6323945,
29249100,2.393128,,0.598282,
29250000,2.225189,,0.55629725,
29250900,2.046754,,0.5116885,
29251800,1.847327,,0.46183175,
29252700,1.616411,,0.40410275,
29253600,1.374999,,0.34374975,
29254500,1.123091,,0.28077275,
29255400,0.85019,,0.2125475,
29256300,0.587786,,0.1469465,
29257200,0.35687,,0.0892175,
29258100,0.167939,,0.04198475,
29259000,0,,0,
29259900,0,,0,
29260800,0,,0,
29261700,0,,0,
29262600,0,,0,
29263500,0,,0,
29264400,0,,0,
29265300,0,,0,
29266200,0,,0,
29267100,0,,0,
29268000,0,,0,
29268900,0,,0,
29269800,0,,0,
29270700,0,,0,
29271600,0,,0,
29272500,0,,0,
29273400,0,,0,
29274300,0,,0,
29275200,0,,0,
29276100,0,,0,
29277000,0,,0,
29277900,0,,0,
29278800,0,,0,
29279700,0,,0,
29280600,0,,0,
29281500,0,,0,
29282400,0,,0,
29283300,0,,0,
29284200,0,,0,
29285100,0,,0,
29286000,0,,0,
29286900,0,,0,
29287800,0,,0,
29288700,0,,0,
29289600,0,,0,
29290500,0,,0,
29291400,0,,0,
29292300,0,,0,
29293200,0,,0,
29294100,0,,0,
29295000,0,,0,
29295900,0,,0,
29296800,0,,0,
29297700,0,,0,
29298600,0,,0,
29299500,0,,0,
29300400,0,,0,
29301300,0,,0,
29302200,0,,0,
29303100,0,,0,
29304000,0,,0,
29304900,0,,0,
29305800,0,,0,
29306700,0,,0,
29307600,0,,0,
29308500,0,,0,
29309400,0,,0,
29310300,0,,0,
29311200,0,,0,
29312100,0,,0,
29313000,0,,0,
29313900,0,,0,
29314800,0,,0,
29315700,0,,0,
29316600,0,,0,
29317500,0.167939,,0.04198475,
29318400,0.335878,,0.0839695,
29319300,0.535305,,0.13382625,
29320200,0.755724,,0.188931,
29321100,0.976144,,0.244036,
29322000,1.20706,,0.301765,
29322900,1.416983,,0.35424575,
29323800,1.616411,,0.40410275,
29324700,1.815838,,0.4539595,
29325600,1.973281,,0.49332025,
29326500,2.120227,,0.53005675,
29327400,2.235685,,0.55892125,
29328300,2.361639,,0.59040975,
29329200,2.41412,,0.60353,
29330100,2.456105,,0.61402625,
29331000,2.466601,,0.61665025,
29331900,2.466601,,0.61665025,
29332800,2.424616,,0.606154,
29333700,2.361639,,0.59040975,
29334600,2.267173,,0.56679325,
29335500,2.141219,,0.53530475,
29336400,1.994273,,0.49856825,
29337300,1.826334,,0.4565835,
29338200,1.647899,,0.41197475,
29339100,1.448472,,0.362118,
29340000,1.228052,,0.307013,
29340900,0.997136,,0.249284,
29341800,0.766221,,0.19155525,
29342700,0.535305,,0.13382625,
29343600,0.325381,,0.08134525,
29344500,0.157443,,0.03936075,
29345400,0,,0,
29346300,0,,0,
29347200,0,,0,
29348100,0,,0,
29349000,0,,0,
29349900,0,,0,
29350800,0,,0,
29351700,0,,0,
29352600,0,,0,
29353500,0,,0,
29354400,0,,0,
29355300,0,,0,
29356200,0,,0,
29357100,0,,0,
29358000,0,,0,
29358900,0,,0,
29359800,0,,0,
29360700,0,,0,
29361600,0,,0,
29362500,0,,0,
29363400,0,,0,
29364300,0,,0,
29365200,0,,0,
29366100,0,,0,
29367000,0,,0,
29367900,0,,0,
29368800,0,,0,
29369700,0,,0,
29370600,0,,0,
29371500,0,,0,
29372400,0,,0,
29373300,0,,0,
29374200,0,,0,
29375100,0,,0,
29376000,0,,0,
29376900,0,,0,
29377800,0,,0,
29378700,0,,0,
29379600,0,,0,
29380500,0,,0,
29381400,0,,0,
29382300,0,,0,
29383200,0,,0,
29384100,0,,0,
29385000,0,,0,
29385900,0,,0,
29386800,0,,0,
29387700,0,,0,
29388600,0,,0,
29389500,0,,0,
29390400,0,,0,
29391300,0,,0,
29392200,0,,0,
29393100,0,,0,
29394000,0,,0,
29394900,0,,0,
29395800,0,,0,
29396700,0,,0,
29397600,0,,0,
29398500,0,,0,
29399400,0,,0,
29400300,0,,0,
29401200,0,,0,
29402100,0,,0,
29403000,0,,0,
29403900,0.167939,,0.04198475,
29404800,0.335878,,0.0839695,
29405700,0.556297,,0.13907425,
29406600,0.787213,,0.19680325,
29407500,1.028625,,0.25715625,
29408400,1.259541,,0.31488525,
29409300,1.47996,,0.36999,
29410200,1.689884,,0.422471,
29411100,1.889311,,0.47232775,
29412000,2.05725,,0.5143125,
29412900,2.214693,,0.55367325,
29413800,2.33015,,0.5825375,
29414700,2.445608,,0.611402,
29415600,2.508585,,0.62714625,
29416500,2.55057,,0.6376425,
29417400,2.582059,,0.64551475,
29418300,2.561066,,0.6402665,
29419200,2.519082,,0.6297705,
29420100,2.445608,,0.611402,
29421000,2.351143,,0.58778575,
29421900,2.235685,,0.55892125,
29422800,2.078242,,0.5195605,
29423700,1.910304,,0.477576,
29424600,1.710876,,0.427719,
29425500,1.500953,,0.37523825,
29426400,1.270037,,0.31750925,
29427300,1.039121,,0.25978025,
29428200,0.797709,,0.19942725,
29429100,0.556297,,0.13907425,
29430000,0.335878,,0.0839695,
29430900,0.157443,,0.03936075,
29431800,0,,0,
29432700,0,,0,
29433600,0,,0,
29434500,0,,0,
29435400,0,,0,
29436300,0,,0,
29437200,0,,0,
29438100,0,,0,
29439000,0,,0,
29439900,0,,0,
29440800,0,,0,
29441700,0,,0,
29442600,0,,0,
29443500,0,,0,
29444400,0,,0,
29445300,0,,0,
29446200,0,,0,
29447100,0,,0,
29448000,0,,0,
29448900,0,,0,
29449800,0,,0,
29450700,0,,0,
29451600,0,,0,
29452500,0,,0,
29453400,0,,0,
29454300,0,,0,
29455200,0,,0,
29456100,0,,0,
29457000,0,,0,
29457900,0,,0,
29458800,0,,0,
29459700,0,,0,
29460600,0,,0,
29461500,0,,0,
29462400,0,,0,
29463300,0,,0,
29464200,0,,0,
29465100,0,,0,
29466000,0,,0,
29466900,0,,0,
29467800,0,,0,
29468700,0,,0,
29469600,0,,0,
29470500,0,,0,
29471400,0,,0,
29472300,0,,0,
29473200,0,,0,
29474100,0,,0,
29475000,0,,0,
29475900,0,,0,
29476800,0,,0,
29477700,0,,0,
29478600,0,,0,
29479500,0,,0,
29480400,0,,0,
29481300,0,,0,
29482200,0,,0,
29483100,0,,0,
29484000,0,,0,
29484900,0,,0,
29485800,0,,0,
29486700,0,,0,
29487600,0,,0,
29488500,0,,0,
29489400,0,,0,
29490300,0.146946,,0.0367365,
29491200,0.325381,,0.08134525,
29492100,0.535305,,0.13382625,
29493000,0.755724,,0.188931,
29493900,0.976144,,0.244036,
29494800,1.217556,,0.304389,
29495700,1.437976,,0.359494,
29496600,1.647899,,0.41197475,
29497500,1.83683,,0.4592075,
29498400,2.015265,,0.50381625,
29499300,2.172708,,0.543177,
29500200,2.298662,,0.5746655,
29501100,2.456105,,0.61402625,
29502000,2.540074,,0.6350185,
29502900,2.582059,,0.64551475,
29503800,2.613547,,0.65338675,
29504700,2.592555,,0.64813875,
29505600,2.55057,,0.6376425,
29506500,2.477097,,0.61927425,
29507400,2.372135,,0.59303375,
29508300,2.246181,,0.56154525,
29509200,2.099235,,0.52480875,
29510100,1.9208,,0.4802,
29511000,1.721372,,0.430343,
29511900,1.469464,,0.367366,
29512800,1.238548,,0.309637,
29513700,1.007633,,0.25190825,
29514600,0.766221,,0.19155525,
29515500,0.524809,,0.13120225,
29516400,0.314885,,0.07872125,
29517300,0.146946,,0.0367365,
29518200,0,,0,
29519100,0,,0,
29520000,0,,0,
29520900,0,,0,
29521800,0,,0,
29522700,0,,0,
29523600,0,,0,
29524500,0,,0,
29525400,0,,0,
29526300,0,,0,
29527200,0,,0,
29528100,0,,0,
29529000,0,,0,
29529900,0,,0,
29530800,0,,0,
29531700,0,,0,
29532600,0,,0,
29533500,0,,0,
29534400,0,,0,
29535300,0,,0,
29536200,0,,0,
29537100,0,,0,
29538000,0,,0,
29538900,0,,0,
29539800,0,,0,
29540700,0,,0,
29541600,0,,0,
29542500,0,,0,
29543400,0,,0,
29544300,0,,0,
29545200,0,,0,
29546100,0,,0,
29547000,0,,0,
29547900,0,,0,
29548800,0,,0,
29549700,0,,0,
29550600,0,,0,
29551500,0,,0,
29552400,0,,0,
29553300,0,,0,
29554200,0,,0,
29555100,0,,0,
29556000,0,,0,
29556900,0,,0,
29557800,0,,0,
29558700,0,,0,
29559600,0,,0,
29560500,0,,0,
29561400,0,,0,
29562300,0,,0,
29563200,0,,0,
29564100,0,,0,
29565000,0,,0,
29565900,0,,0,
29566800,0,,0,
29567700,0,,0,
29568600,0,,0,
29569500,0,,0,
29570400,0,,0,
29571300,0,,0,
29572200,0,,0,
29573100,0,,0,
29574000,0,,0,
29574900,0,,0,
29575800,0,,0,
29576700,0.010496,,0.002624,
29577600,0.083969,,0.02099225,
29578500,0.22042,,0.055105,
29579400,0.409351,,0.10233775,
29580300,0.71374,,0.178435,
29581200,0.923663,,0.23091575,
29582100,1.123091,,0.28077275,
29583000,1.312022,,0.3280055,
29583900,1.584922,,0.3962305,
29584800,1.742365,,0.43559125,
29585700,1.878815,,0.46970375,
29586600,1.994273,,0.49856825,
29587500,2.183204,,0.545801,
29588400,2.256677,,0.56416925,
29589300,2.298662,,0.5746655,
29590200,2.309158,,0.5772895,
29591100,2.382631,,0.59565775,
29592000,2.340647,,0.58516175,
29592900,2.267173,,0.56679325,
29593800,2.172708,,0.543177,
29594700,2.046754,,0.5116885,
29595600,1.899807,,0.47495175,
29596500,1.731869,,0.43296725,
29597400,1.542937,,0.38573425,
29598300,1.301525,,0.32538125,
29599200,1.091602,,0.2729005,
29600100,0.881679,,0.22041975,
29601000,0.661259,,0.16531475,
29601900,0.430343,,0.10758575,
29602800,0.241412,,0.060353,
29603700,0.094466,,0.0236165,
29604600,0,,0,
29605500,0,,0,
29606400,0,,0,
29607300,0,,0,
29608200,0,,0,
29609100,0,,0,
29610000,0,,0,
29610900,0,,0,
29611800,0,,0,
29612700,0,,0,
29613600,0,,0,
29614500,0,,0,
29615400,0,,0,
29616300,0,,0,
29617200,0,,0,
29618100,0,,0,
29619000,0,,0,
29619900,0,,0,
29620800,0,,0,
29621700,0,,0,
29622600,0,,0,
29623500,0,,0,
29624400,0,,0,
29625300,0,,0,
29626200,0,,0,
29627100,0,,0,
29628000,0,,0,
29628900,0,,0,
29629800,0,,0,
29630700,0,,0,
29631600,0,,0,
29632500,0,,0,
29633400,0,,0,
29634300,0,,0,
29635200,0,,0,
29636100,0,,0,
29637000,0,,0,
29637900,0,,0,
29638800,0,,0,
29639700,0,,0,
29640600,0,,0,
29641500,0,,0,
29642400,0,,0,
29643300,0,,0,
29644200,0,,0,
29645100,0,,0,
29646000,0,,0,
29646900,0,,0,
29647800,0,,0,
29648700,0,,0,
29649600,0,,0,
29650500,0,,0,
29651400,0,,0,
29652300,0,,0,
29653200,0,,0,
29654100,0,,0,
29655000,0,,0,
29655900,0,,0,
29656800,0,,0,
29657700,0,,0,
29658600,0,,0,
29659500,0,,0,
29660400,0,,0,
29661300,0,,0,
29662200,0,,0,
29663100,0.146946,,0.0367365,
29664000,0.314885,,0.07872125,
29664900,0.524809,,0.13120225,
29665800,0.755724,,0.188931,
29666700,1.007633,,0.25190825,
29667600,1.249045,,0.31226125,
29668500,1.47996,,0.36999,
29669400,1.70038,,0.425095,
29670300,1.910304,,0.477576,
29671200,2.088738,,0.5221845,
29672100,2.235685,,0.55892125,
29673000,2.382631,,0.59565775,
29673900,2.498089,,0.62452225,
29674800,2.571562,,0.6428905,
29675700,2.613547,,0.65338675,
29676600,2.63454,,0.658635,
29677500,2.613547,,0.65338675,
29678400,2.571562,,0.6428905,
29679300,2.508585,,0.62714625,
29680200,2.403624,,0.600906,
29681100,2.298662,,0.5746655,
29682000,2.141219,,0.53530475,
29682900,1.973281,,0.49332025,
29683800,1.773853,,0.44346325,
29684700,1.553434,,0.3883585,
29685600,1.322518,,0.3306295,
29686500,1.07061,,0.2676525,
29687400,0.818702,,0.2046755,
29688300,0.57729,,0.1443225,
29689200,0.346374,,0.0865935,
29690100,0.167939,,0.04198475,
29691000,0,,0,
29691900,0,,0,
29692800,0,,0,
29693700,0,,0,
29694600,0,,0,
29695500,0,,0,
29696400,0,,0,
29697300,0,,0,
29698200,0,,0,
29699100,0,,0,
29700000,0,,0,
29700900,0,,0,
29701800,0,,0,
29702700,0,,0,
29703600,0,,0,
29704500,0,,0,
29705400,0,,0,
29706300,0,,0,
29707200,0,,0,
29708100,0,,0,
29709000,0,,0,
29709900,0,,0,
29710800,0,,0,
29711700,0,,0,
29712600,0,,0,
29713500,0,,0,
29714400,0,,0,
29715300,0,,0,
29716200,0,,0,
29717100,0,,0,
29718000,0,,0,
29718900,0,,0,
29719800,0,,0,
29720700,0,,0,
29721600,0,,0,
29722500,0,,0,
29723400,0,,0,
29724300,0,,0,
29725200,0,,0,
29726100,0,,0,
29727000,0,,0,
29727900,0,,0,
29728800,0,,0,
29729700,0,,0,
29730600,0,,0,
29731500,0,,0,
29732400,0,,0,
29733300,0,,0,
29734200,0,,0,
29735100,0,,0,
29736000,0,,0,
29736900,0,,0,
29737800,0,,0,
29738700,0,,0,
29739600,0,,0,
29740500,0,,0,
29741400,0,,0,
29742300,0,,0,
29743200,0,,0,
29744100,0,,0,
29745000,0,,0,
29745900,0,,0,
29746800,0,,0,
29747700,0,,0,
29748600,0,,0,
29749500,0.125954,,0.0314885,
29750400,0.272901,,0.06822525,
29751300,0.482824,,0.120706,
29752200,0.703244,,0.175811,
29753100,0.923663,,0.23091575,
29754000,1.154579,,0.28864475,
29754900,1.374999,,0.34374975,
29755800,1.595418,,0.3988545,
29756700,1.794846,,0.4487115,
29757600,1.973281,,0.49332025,
29758500,2.120227,,0.53005675,
29759400,2.246181,,0.56154525,
29760300,2.340647,,0.58516175,
29761200,2.424616,,0.606154,
29762100,2.466601,,0.61665025,
29763000,2.487593,,0.62189825,
29763900,2.456105,,0.61402625,
29764800,2.41412,,0.60353,
29765700,2.351143,,0.58778575,
29766600,2.246181,,0.56154525,
29767500,2.141219,,0.53530475,
29768400,1.994273,,0.49856825,
29769300,1.826334,,0.4565835,
29770200,1.626907,,0.40672675,
29771100,1.42748,,0.35687,
29772000,1.20706,,0.301765,
29772900,0.976144,,0.244036,
29773800,0.734732,,0.183683,
29774700,0.503816,,0.125954,
29775600,0.304389,,0.07609725,
29776500,0.13645,,0.0341125,
29777400,0,,0,
29778300,0,,0,
29779200,0,,0,
29780100,0,,0,
29781000,0,,0,
29781900,0,,0,
29782800,0,,0,
29783700,0,,0,
29784600,0,,0,
29785500,0,,0,
29786400,0,,0,
29787300,0,,0,
29788200,0,,0,
29789100,0,,0,
29790000,0,,0,
29790900,0,,0,
29791800,0,,0,
29792700,0,,0,
29793600,0,,0,
29794500,0,,0,
29795400,0,,0,
29796300,0,,0,
29797200,0,,0,
29798100,0,,0,
29799000,0,,0,
29799900,0,,0,
29800800,0,,0,
29801700,0,,0,
29802600,0,,0,
29803500,0,,0,
29804400,0,,0,
29805300,0,,0,
29806200,0,,0,
29807100,0,,0,
29808000,0,,0,
29808900,0,,0,
29809800,0,,0,
29810700,0,,0,
29811600,0,,0,
29812500,0,,0,
29813400,0,,0,
29814300,0,,0,
29815200,0,,0,
29816100,0,,0,
29817000,0,,0,
29817900,0,,0,
29818800,0,,0,
29819700,0,,0,
29820600,0,,0,
29821500,0,,0,
29822400,0,,0,
29823300,0,,0,
29824200,0,,0,
29825100,0,,0,
29826000,0,,0,
29826900,0,,0,
29827800,0,,0,
29828700,0,,0,
29829600,0,,0,
29830500,0,,0,
29831400,0,,0,
29832300,0,,0,
29833200,0,,0,
29834100,0,,0,
29835000,0,,0,
29835900,0,,0,
29836800,0.283397,,0.07084925,
29837700,0.49332,,0.12333,
29838600,0.734732,,0.183683,
29839500,0.98664,,0.24666,
29840400,1.228052,,0.307013,
29841300,1.458968,,0.364742,
29842200,1.679388,,0.419847,
29843100,1.889311,,0.47232775,
29844000,2.067746,,0.5169365,
29844900,2.225189,,0.55629725,
29845800,2.351143,,0.58778575,
29846700,2.456105,,0.61402625,
29847600,2.540074,,0.6350185,
29848500,2.561066,,0.6402665,
29849400,2.582059,,0.64551475,
29850300,2.561066,,0.6402665,
29851200,2.519082,,0.6297705,
29852100,2.435112,,0.608778,
29853000,2.340647,,0.58516175,
29853900,2.225189,,0.55629725,
29854800,2.078242,,0.5195605,
29855700,1.899807,,0.47495175,
29856600,1.70038,,0.425095,
29857500,1.500953,,0.37523825,
29858400,1.270037,,0.31750925,
29859300,1.028625,,0.25715625,
29860200,0.787213,,0.19680325,
29861100,0.556297,,0.13907425,
29862000,0.335878,,0.0839695,
29862900,0.157443,,0.03936075,
29863800,0,,0,
29864700,0,,0,
29865600,0,,0,
29866500,0,,0,
29867400,0,,0,
29868300,0,,0,
29869200,0,,0,
29870100,0,,0,
29871000,0,,0,
29871900,0,,0,
29872800,0,,0,
29873700,0,,0,
29874600,0,,0,
29875500,0,,0,
29876400,0,,0,
29877300,0,,0,
29878200,0,,0,
29879100,0,,0,
29880000,0,,0,
29880900,0,,0,
29881800,0,,0,
29882700,0,,0,
29883600,0,,0,
29884500,0,,0,
29885400,0,,0,
29886300,0,,0,
29887200,0,,0,
29888100,0,,0,
29889000,0,,0,
29889900,0,,0,
29890800,0,,0,
29891700,0,,0,
29892600,0,,0,
29893500,0,,0,
29894400,0,,0,
29895300,0,,0,
29896200,0,,0,
29897100,0,,0,
29898000,0,,0,
29898900,0,,0,
29899800,0,,0,
29900700,0,,0,
29901600,0,,0,
29902500,0,,0,
29903400,0,,0,
29904300,0,,0,
29905200,0,,0,
29906100,0,,0,
29907000,0,,0,
29907900,0,,0,
29908800,0,,0,
29909700,0,,0,
29910600,0,,0,
29911500,0,,0,
29912400,0,,0,
29913300,0,,0,
29914200,0,,0,
29915100,0,,0,
29916000,0,,0,
29916900,0,,0,
29917800,0,,0,
29918700,0,,0,
29919600,0,,0,
29920500,0,,0,
29921400,0,,0,
29922300,0,,0,
29923200,0.251908,,0.062977,
29924100,0.451335,,0.11283375,
29925000,0.682251,,0.17056275,
29925900,0.913167,,0.22829175,
29926800,1.144083,,0.28602075,
29927700,1.364503,,0.34112575,
29928600,1.574426,,0.3936065,
29929500,1.763357,,0.44083925,
29930400,1.931296,,0.482824,
29931300,2.088738,,0.5221845,
29932200,2.214693,,0.55367325,
29933100,2.298662,,0.5746655,
29934000,2.372135,,0.59303375,
29934900,2.424616,,0.606154,
29935800,2.445608,,0.611402,
29936700,2.393128,,0.598282,
29937600,2.351143,,0.58778575,
29938500,2.288166,,0.5720415,
29939400,2.204196,,0.551049,
29940300,2.067746,,0.5169365,
29941200,1.9208,,0.4802,
29942100,1.763357,,0.44083925,
29943000,1.574426,,0.3936065,
29943900,1.364503,,0.34112575,
29944800,1.144083,,0.28602075,
29945700,0.923663,,0.23091575,
29946600,0.703244,,0.175811,
29947500,0.472328,,0.118082,
29948400,0.272901,,0.06822525,
29949300,0.125954,,0.0314885,
29950200,0,,0,
29951100,0,,0,
29952000,0,,0,
29952900,0,,0,
29953800,0,,0,
29954700,0,,0,
29955600,0,,0,
29956500,0,,0,
29957400,0,,0,
29958300,0,,0,
29959200,0,,0,
29960100,0,,0,
29961000,0,,0,
29961900,0,,0,
29962800,0,,0,
29963700,0,,0,
29964600,0,,0,
29965500,0,,0,
29966400,0,,0,
29967300,0,,0,
29968200,0,,0,
29969100,0,,0,
29970000,0,,0,
29970900,0,,0,
29971800,0,,0,
29972700,0,,0,
29973600,0,,0,
29974500,0,,0,
29975400,0,,0,
29976300,0,,0,
29977200,0,,0,
29978100,0,,0,
29979000,0,,0,
29979900,0,,0,
29980800,0,,0,
29981700,0,,0,
29982600,0,,0,
29983500,0,,0,
29984400,0,,0,
29985300,0,,0,
29986200,0,,0,
29987100,0,,0,
29988000,0,,0,
29988900,0,,0,
29989800,0,,0,
29990700,0,,0,
29991600,0,,0,
29992500,0,,0,
29993400,0,,0,
29994300,0,,0,
29995200,0,,0,
29996100,0,,0,
29997000,0,,0,
29997900,0,,0,
29998800,0,,0,
29999700,0,,0,
30000600,0,,0,
30001500,0,,0,
30002400,0,,0,
30003300,0,,0,
30004200,0,,0,
30005100,0,,0,
30006000,0,,0,
30006900,0,,0,
30007800,0,,0,
30008700,0,,0,
30009600,0.230916,,0.057729,
30010500,0.409351,,0.10233775,
30011400,0.619274,,0.1548185,
30012300,0.85019,,0.2125475,
30013200,1.081106,,0.2702765,
30014100,1.301525,,0.32538125,
30015000,1.511449,,0.37786225,
30015900,1.689884,,0.422471,
30016800,1.857823,,0.46445575,
30017700,2.015265,,0.50381625,
30018600,2.141219,,0.53530475,
30019500,2.204196,,0.551049,
30020400,2.27767,,0.5694175,
30021300,2.340647,,0.58516175,
30022200,2.361639,,0.59040975,
30023100,2.33015,,0.5825375,
30024000,2.298662,,0.5746655,
30024900,2.235685,,0.55892125,
30025800,2.141219,,0.53530475,
30026700,2.046754,,0.5116885,
30027600,1.9208,,0.4802,
30028500,1.752861,,0.43821525,
30029400,1.56393,,0.3909825,
30030300,1.395991,,0.34899775,
30031200,1.165075,,0.29126875,
30032100,0.934159,,0.23353975,
30033000,0.703244,,0.175811,
30033900,0.472328,,0.118082,
30034800,0.283397,,0.07084925,
30035700,0.125954,,0.0314885,
30036600,0,,0,
30037500,0,,0,
30038400,0,,0,
30039300,0,,0,
30040200,0,,0,
30041100,0,,0,
30042000,0,,0,
30042900,0,,0,
30043800,0,,0,
30044700,0,,0,
30045600,0,,0,
30046500,0,,0,
30047400,0,,0,
30048300,0,,0,
30049200,0,,0,
30050100,0,,0,
30051000,0,,0,
30051900,0,,0,
30052800,0,,0,
30053700,0,,0,
30054600,0,,0,
30055500,0,,0,
30056400,0,,0,
30057300,0,,0,
30058200,0,,0,
30059100,0,,0,
30060000,0,,0,
30060900,0,,0,
30061800,0,,0,
30062700,0,,0,
30063600,0,,0,
30064500,0,,0,
30065400,0,,0,
30066300,0,,0,
30067200,0,,0,
30068100,0,,0,
30069000,0,,0,
30069900,0,,0,
30070800,0,,0,
30071700,0,,0,
30072600,0,,0,
30073500,0,,0,
30074400,0,,0,
30075300,0,,0,
30076200,0,,0,
30077100,0,,0,
30078000,0,,0,
30078900,0,,0,
30079800,0,,0,
30080700,0,,0,
30081600,0,,0,
30082500,0,,0,
30083400,0,,0,
30084300,0,,0,
30085200,0,,0,
30086100,0,,0,
30087000,0,,0,
30087900,0,,0,
30088800,0,,0,
30089700,0,,0,
30090600,0,,0,
30091500,0,,0,
30092400,0,,0,
30093300,0,,0,
30094200,0,,0,
30095100,0,,0,
30096000,0.241412,,0.060353,
30096900,0.440839,,0.11020975,
30097800,0.661259,,0.16531475,
30098700,0.892175,,0.22304375,
30099600,1.123091,,0.28077275,
30100500,1.354006,,0.3385015,
30101400,1.56393,,0.3909825,
30102300,1.763357,,0.44083925,
30103200,1.941792,,0.485448,
30104100,2.078242,,0.5195605,
30105000,2.214693,,0.55367325,
30105900,2.309158,,0.5772895,
30106800,2.382631,,0.59565775,
30107700,2.424616,,0.606154,
30108600,2.435112,,0.608778,
30109500,2.424616,,0.606154,
30110400,2.393128,,0.598282,
30111300,2.319654,,0.5799135,
30112200,2.225189,,0.55629725,
30113100,2.078242,,0.5195605,
30114000,1.931296,,0.482824,
30114900,1.763357,,0.44083925,
30115800,1.584922,,0.3962305,
30116700,1.354006,,0.3385015,
30117600,1.144083,,0.28602075,
30118500,0.913167,,0.22829175,
30119400,0.692747,,0.17318675,
30120300,0.472328,,0.118082,
30121200,0.283397,,0.07084925,
30122100,0.125954,,0.0314885,
30123000,0,,0,
30123900,0,,0,
30124800,0,,0,
30125700,0,,0,
30126600,0,,0,
30127500,0,,0,
30128400,0,,0,
30129300,0,,0,
30130200,0,,0,
30131100,0,,0,
30132000,0,,0,
30132900,0,,0,
30133800,0,,0,
30134700,0,,0,
30135600,0,,0,
30136500,0,,0,
30137400,0,,0,
30138300,0,,0,
30139200,0,,0,
30140100,0,,0,
30141000,0,,0,
30141900,0,,0,
30142800,0,,0,
30143700,0,,0,
30144600,0,,0,
30145500,0,,0,
30146400,0,,0,
30147300,0,,0,
30148200,0,,0,
30149100,0,,0,
30150000,0,,0,
30150900,0,,0,
30151800,0,,0,
30152700,0,,0,
30153600,0,,0,
